"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-09","2017","02","09","","-15.0","","-33.3","","-24.2","","42.2","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-10","2017","02","10","","-16.1","","-24.3","","-20.2","","38.2","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-11","2017","02","11","","-18.3","","-23.9","","-21.1","","39.1","","0.0","","","M","","M","0.2","","6","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-12","2017","02","12","","-6.1","","-29.7","","-17.9","","35.9","","0.0","","","M","","M","0.0","","7","","11","","46",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-13","2017","02","13","","5.2","","-7.2","","-1.0","","19.0","","0.0","","","M","","M","1.0","","7","","10","","80",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-14","2017","02","14","","5.1","","0.5","","2.8","","15.2","","0.0","","","M","","M","2.0","","6","","13","","93",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-15","2017","02","15","","4.5","","-6.2","","-0.9","","18.9","","0.0","","","M","","M","0.0","","5","","13","","67",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-16","2017","02","16","","-3.7","","-20.9","","-12.3","","30.3","","0.0","","","M","","M","0.0","","5","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-17","2017","02","17","","-4.9","","-25.9","","-15.4","","33.4","","0.0","","","M","","M","0.0","","5","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-18","2017","02","18","","-6.1","","-23.4","","-14.8","","32.8","","0.0","","","M","","M","0.2","","5","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-19","2017","02","19","","-8.0","","-28.6","","-18.3","","36.3","","0.0","","","M","","M","0.0","","5","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-20","2017","02","20","","-9.0","","-30.6","","-19.8","","37.8","","0.0","","","M","","M","0.0","","4","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-21","2017","02","21","","-13.6","","-28.4","","-21.0","","39.0","","0.0","","","M","","M","0.0","","5","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-22","2017","02","22","","-11.9","","-32.2","","-22.1","","40.1","","0.0","","","M","","M","0.0","","4","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-23","2017","02","23","","-8.8","","-27.0","","-17.9","","35.9","","0.0","","","M","","M","0.2","","5","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-24","2017","02","24","","-2.4","","-20.5","","-11.5","","29.5","","0.0","","","M","","M","1.8","","4","","29","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-25","2017","02","25","","-3.6","","-20.4","","-12.0","","30.0","","0.0","","","M","","M","","M","6","","30","","50",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-26","2017","02","26","","-4.7","","-23.0","","-13.9","","31.9","","0.0","","","M","","M","0.2","","11","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-27","2017","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-02-28","2017","02","28","","-10.9","","-15.6","","-13.3","","31.3","","0.0","","","M","","M","2.0","","11","","29","","33",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-01","2017","03","01","","-15.5","","-25.6","","-20.6","","38.6","","0.0","","","M","","M","0.2","","12","","29","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-02","2017","03","02","","-20.8","","-27.7","","-24.3","","42.3","","0.0","","","M","","M","1.7","","11","","30","","33",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-03","2017","03","03","","-17.6","","-29.3","","-23.5","","41.5","","0.0","","","M","","M","0.2","","13","","29","","35",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-04","2017","03","04","","-13.2","","-37.4","","-25.3","","43.3","","0.0","","","M","","M","0.2","","12","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-05","2017","03","05","","-16.6","","-22.1","","-19.4","","37.4","","0.0","","","M","","M","0.5","","13","","31","","52",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-06","2017","03","06","","-19.1","","-34.8","","-27.0","","45.0","","0.0","","","M","","M","0.0","","13","","30","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-07","2017","03","07","","-16.4","","-43.7","","-30.1","","48.1","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-08","2017","03","08","","-17.5","","-36.9","","-27.2","","45.2","","0.0","","","M","","M","0.2","","13","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-09","2017","03","09","","-13.9","","-40.8","","-27.4","","45.4","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-10","2017","03","10","","-14.5","","-41.0","","-27.8","","45.8","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-11","2017","03","11","","-10.4","","-39.0","","-24.7","","42.7","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-12","2017","03","12","","-11.1","","-37.9","","-24.5","","42.5","","0.0","","","M","","M","0.5","","13","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-13","2017","03","13","","-12.0","","-23.7","","-17.9","","35.9","","0.0","","","M","","M","0.2","","13","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-14","2017","03","14","","-14.8","","-31.1","","-23.0","","41.0","","0.0","","","M","","M","0.5","","13","","30","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-15","2017","03","15","","-15.1","","-34.2","","-24.7","","42.7","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-16","2017","03","16","","-14.1","","-25.8","","-20.0","","38.0","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-17","2017","03","17","","-14.6","","-24.0","","-19.3","","37.3","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-18","2017","03","18","","-11.3","","-25.0","","-18.2","","36.2","","0.0","","","M","","M","0.0","","15","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-19","2017","03","19","","-6.2","","-34.0","","-20.1","","38.1","","0.0","","","M","","M","0.0","","14","","10","","57",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-20","2017","03","20","","-0.3","","-23.9","","-12.1","","30.1","","0.0","","","M","","M","0.0","","13","","13","","39",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-21","2017","03","21","","-7.4","","-10.6","","-9.0","","27.0","","0.0","","","M","","M","0.0","","13","","30","","33",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-22","2017","03","22","","-7.1","","-13.2","","-10.2","","28.2","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-23","2017","03","23","","-5.5","","-16.5","","-11.0","","29.0","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-24","2017","03","24","","-6.8","","-16.5","","-11.7","","29.7","","0.0","","","M","","M","0.0","","15","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-25","2017","03","25","","-6.2","","-20.5","","-13.4","","31.4","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-26","2017","03","26","","-4.6","","-29.5","","-17.1","","35.1","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-27","2017","03","27","","-1.4","","-22.7","","-12.1","","30.1","","0.0","","","M","","M","0.0","","15","","11","","41",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-28","2017","03","28","","4.5","","-14.1","","-4.8","","22.8","","0.0","","","M","","M","0.2","","14","","13","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-29","2017","03","29","","3.5","","-4.4","","-0.5","","18.5","","0.0","","","M","","M","1.0","","13","","12","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-30","2017","03","30","","2.3","","-5.9","","-1.8","","19.8","","0.0","","","M","","M","0.0","","13","","14","","67",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-03-31","2017","03","31","","6.7","","-3.8","","1.5","","16.5","","0.0","","","M","","M","2.8","","11","","12","","61",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-01","2017","04","01","","7.0","","-0.4","","3.3","","14.7","","0.0","","","M","","M","0.0","","9","","12","","50",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-02","2017","04","02","","3.4","","-5.9","","-1.3","","19.3","","0.0","","","M","","M","0.0","","5","","10","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-03","2017","04","03","","2.0","","-15.4","","-6.7","","24.7","","0.0","","","M","","M","0.2","","5","","11","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-04","2017","04","04","","5.7","","-2.6","","1.6","","16.4","","0.0","","","M","","M","0.0","","4","","12","","59",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-05","2017","04","05","","7.2","","-5.0","","1.1","","16.9","","0.0","","","M","","M","0.0","","0","T","13","","54",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-06","2017","04","06","","3.6","","-3.5","","0.1","","17.9","","0.0","","","M","","M","0.0","","0","T","14","","46",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-07","2017","04","07","","4.6","","-12.7","","-4.1","","22.1","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-08","2017","04","08","","6.3","","-13.3","","-3.5","","21.5","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-09","2017","04","09","","6.9","","-9.2","","-1.2","","19.2","","0.0","","","M","","M","0.0","","0","T","12","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-10","2017","04","10","","7.9","","-3.6","","2.2","","15.8","","0.0","","","M","","M","0.0","","0","T","11","","48",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-11","2017","04","11","","9.1","","-10.5","","-0.7","","18.7","","0.0","","","M","","M","0.0","","0","T","29","","41",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-12","2017","04","12","","8.6","","0.0","","4.3","","13.7","","0.0","","","M","","M","0.0","","0","T","30","","33",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-13","2017","04","13","","5.5","","-3.2","","1.2","","16.8","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-14","2017","04","14","","7.9","","-6.4","","0.8","","17.2","","0.0","","","M","","M","0.0","","0","T","11","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-15","2017","04","15","","9.1","","-9.0","","0.1","","17.9","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-16","2017","04","16","","8.7","","-6.0","","1.4","","16.6","","0.0","","","M","","M","0.0","","0","T","28","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-17","2017","04","17","","3.5","","-2.8","","0.4","","17.6","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-18","2017","04","18","","4.0","","-13.5","","-4.8","","22.8","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-19","2017","04","19","","4.2","","-14.9","","-5.4","","23.4","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-20","2017","04","20","","5.5","","-13.5","","-4.0","","22.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-21","2017","04","21","","7.7","","-13.7","","-3.0","","21.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-22","2017","04","22","","9.7","","-11.7","","-1.0","","19.0","","0.0","","","M","","M","0.0","","0","T","12","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-23","2017","04","23","","11.1","","-11.0","","0.1","","17.9","","0.0","","","M","","M","0.0","","0","T","11","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-24","2017","04","24","","12.4","","-9.7","","1.4","","16.6","","0.0","","","M","","M","0.0","","0","T","12","","41",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-25","2017","04","25","","11.3","","-6.7","","2.3","","15.7","","0.0","","","M","","M","0.0","","0","T","10","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-26","2017","04","26","","12.2","","-8.3","","2.0","","16.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-27","2017","04","27","","11.5","","-5.0","","3.3","","14.7","","0.0","","","M","","M","0.9","","0","T","33","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-28","2017","04","28","","9.2","","0.1","","4.7","","13.3","","0.0","","","M","","M","6.1","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-29","2017","04","29","","7.9","","-0.1","","3.9","","14.1","","0.0","","","M","","M","1.2","","0","T","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-04-30","2017","04","30","","10.1","","-6.1","","2.0","","16.0","","0.0","","","M","","M","0.2","","0","T","12","","50",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-01","2017","05","01","","8.8","","-1.2","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","12","","46",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-02","2017","05","02","","8.2","","-0.7","","3.8","","14.2","","0.0","","","M","","M","0.2","","","","13","","48",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-03","2017","05","03","","10.2","","0.3","","5.3","","12.7","","0.0","","","M","","M","0.8","","","","9","","74",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-04","2017","05","04","","10.5","","-2.2","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","13","","41",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-05","2017","05","05","","8.5","","-3.2","","2.7","","15.3","","0.0","","","M","","M","0.5","","","","36","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-06","2017","05","06","","12.9","","-3.8","","4.6","","13.4","","0.0","","","M","","M","4.2","","","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-07","2017","05","07","","11.5","","-0.9","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","10","","48",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-08","2017","05","08","","9.7","","-2.9","","3.4","","14.6","","0.0","","","M","","M","0.0","","","","12","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-09","2017","05","09","","11.5","","-2.9","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","11","","41",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-10","2017","05","10","","13.3","","-6.7","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-11","2017","05","11","","14.1","","3.6","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","24","","33",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-12","2017","05","12","","12.0","","3.7","","7.9","","10.1","","0.0","","","M","","M","0.4","","","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-13","2017","05","13","","11.5","","0.4","","6.0","","12.0","","0.0","","","M","","M","0.4","","","","10","","41",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-14","2017","05","14","","12.9","","2.2","","7.6","","10.4","","0.0","","","M","","M","0.4","","","","13","","48",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-15","2017","05","15","","","M","3.3","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-16","2017","05","16","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-17","2017","05","17","","","M","-4.9","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-18","2017","05","18","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-19","2017","05","19","","12.5","","-0.9","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","11","","39",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-20","2017","05","20","","11.2","","-5.8","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","10","","57",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-21","2017","05","21","","12.6","","2.4","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","12","","78",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-22","2017","05","22","","15.6","","5.3","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","12","","74",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-23","2017","05","23","","15.8","","-5.5","","5.2","","12.8","","0.0","","","M","","M","0.0","","","","12","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2017-05-24","2017","05","24","","16.5","","-1.7","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","12","","46",""
