"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-18","2021","01","18","","1.5","","-2.2","","-0.3","","18.3","","0.0","","","","","","2.0","","4","","11","","84",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-19","2021","01","19","","1.5","","-18.4","","-8.4","","26.4","","0.0","","","","","","0.5","","7","","7","","52",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-20","2021","01","20","","-12.5","","-23.8","","-18.2","","36.2","","0.0","","","","","","0.4","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-21","2021","01","21","","-9.7","","-24.5","","-17.1","","35.1","","0.0","","","","","","0.0","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-22","2021","01","22","","-10.6","","-25.6","","-18.1","","36.1","","0.0","","","","","","0.0","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-23","2021","01","23","","-9.5","","-25.8","","-17.6","","35.6","","0.0","","","","","","0.0","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-24","2021","01","24","","-8.6","","-13.3","","-10.9","","28.9","","0.0","","","","","","1.6","","7","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-25","2021","01","25","","-8.8","","-11.8","","-10.3","","28.3","","0.0","","","","","","0.4","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-26","2021","01","26","","-11.1","","-29.3","","-20.2","","38.2","","0.0","","","","","","0.3","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-27","2021","01","27","","-21.1","","-38.0","","-29.6","","47.6","","0.0","","","","","","0.5","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-28","2021","01","28","","-19.6","","-36.4","","-28.0","","46.0","","0.0","","","","","","0.0","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-29","2021","01","29","","-16.8","","-29.7","","-23.2","","41.2","","0.0","","","","","","0.0","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-30","2021","01","30","","-19.3","","-31.0","","-25.1","","43.1","","0.0","","","","","","0.0","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-01-31","2021","01","31","","-18.1","","-26.8","","-22.4","","40.4","","0.0","","","","","","0.0","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-01","2021","02","01","","-19.1","","-27.8","","-23.5","","41.5","","0.0","","","","","","0.0","","14","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-02","2021","02","02","","-26.3","","-36.4","","-31.4","","49.4","","0.0","","","","","","0.5","","16","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-03","2021","02","03","","-19.1","","-34.0","","-26.5","","44.5","","0.0","","","","","","0.2","","16","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-04","2021","02","04","","-18.9","","-34.3","","-26.6","","44.6","","0.0","","","","","","0.2","","15","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-05","2021","02","05","","-15.9","","-27.0","","-21.4","","39.4","","0.0","","","","","","0.0","","16","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-06","2021","02","06","","-17.9","","-26.6","","-22.2","","40.2","","0.0","","","","","","0.5","","16","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-07","2021","02","07","","-13.7","","-19.4","","-16.6","","34.6","","0.0","","","","","","0.4","","17","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-08","2021","02","08","","-18.2","","-38.5","","-28.3","","46.3","","0.0","","","","","","0.7","","18","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-09","2021","02","09","","-24.7","","-45.8","","-35.2","","53.2","","0.0","","","","","","0.4","","18","","13","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-10","2021","02","10","","-19.9","","-31.1","","-25.5","","43.5","","0.0","","","","","","0.2","","15","","11","","39",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-11","2021","02","11","","-11.8","","-29.6","","-20.7","","38.7","","0.0","","","","","","0.0","","15","","12","","61",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-12","2021","02","12","","-10.7","","-24.1","","-17.4","","35.4","","0.0","","","","","","0.0","","13","","12","","45",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-13","2021","02","13","","-8.3","","-31.6","","-20.0","","38.0","","0.0","","","","","","0.0","","13","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-14","2021","02","14","","-13.2","","-34.8","","-24.0","","42.0","","0.0","","","","","","0.0","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-15","2021","02","15","","-16.7","","-38.8","","-27.7","","45.7","","0.0","","","","","","0.4","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-16","2021","02","16","","-13.3","","-37.0","","-25.1","","43.1","","0.0","","","","","","0.4","","12","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-17","2021","02","17","","2.1","","-26.9","","-12.4","","30.4","","0.0","","","","","","0.0","","13","","11","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-18","2021","02","18","","-1.6","","-10.7","","-6.1","","24.1","","0.0","","","","","","0.0","","13","","11","","43",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-19","2021","02","19","","-9.9","","-20.1","","-15.0","","33.0","","0.0","","","","","","0.0","","13","","29","","35",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-20","2021","02","20","","-17.7","","-29.7","","-23.7","","41.7","","0.0","","","","","","0.2","","14","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-21","2021","02","21","","-13.7","","-28.7","","-21.2","","39.2","","0.0","","","","","","0.3","","14","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-22","2021","02","22","","-13.7","","-30.1","","-21.9","","39.9","","0.0","","","","","","0.0","","14","","29","","31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-23","2021","02","23","","-11.3","","-32.4","","-21.9","","39.9","","0.0","","","","","","0.2","","15","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-24","2021","02","24","","-2.3","","-24.3","","-13.3","","31.3","","0.0","","","","","","0.7","","15","","10","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-25","2021","02","25","","-5.4","","-10.7","","-8.0","","26.0","","0.0","","","","","","2.8","","16","","30","","42",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-26","2021","02","26","","-7.1","","-24.9","","-16.0","","34.0","","0.0","","","","","","0.4","","21","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-27","2021","02","27","","-3.3","","-15.7","","-9.5","","27.5","","0.0","","","","","","0.0","","21","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-02-28","2021","02","28","","-4.1","","-16.8","","-10.5","","28.5","","0.0","","","","","","3.0","","20","","32","","42",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-01","2021","03","01","","-11.9","","-31.2","","-21.6","","39.6","","0.0","","","","","","0.4","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-02","2021","03","02","","-8.7","","-19.4","","-14.0","","32.0","","0.0","","","","","","0.0","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-03","2021","03","03","","-10.6","","-29.7","","-20.2","","38.2","","0.0","","","","","","0.0","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-04","2021","03","04","","-8.0","","-26.7","","-17.3","","35.3","","0.0","","","","","","0.0","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-05","2021","03","05","","-8.2","","-33.7","","-21.0","","39.0","","0.0","","","","","","0.5","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-06","2021","03","06","","-5.9","","-26.6","","-16.2","","34.2","","0.0","","","","","","0.2","","27","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-07","2021","03","07","","-5.9","","-21.2","","-13.6","","31.6","","0.0","","","","","","0.0","","25","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-08","2021","03","08","","-7.3","","-29.6","","-18.5","","36.5","","0.0","","","","","","0.5","","25","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-09","2021","03","09","","-5.1","","-29.6","","-17.4","","35.4","","0.0","","","","","","0.0","","25","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-10","2021","03","10","","3.7","","-21.6","","-9.0","","27.0","","0.0","","","","","","0.2","","25","","14","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-11","2021","03","11","","-3.7","","-14.6","","-9.1","","27.1","","0.0","","","","","","1.3","","22","","10","","43",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-12","2021","03","12","","-14.6","","-26.7","","-20.6","","38.6","","0.0","","","","","","0.6","","26","","29","","35",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-13","2021","03","13","","-15.9","","-26.4","","-21.2","","39.2","","0.0","","","","","","0.7","","27","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-14","2021","03","14","","-12.2","","-38.5","","-25.3","","43.3","","0.0","","","","","","0.9","","27","","13","","36",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-15","2021","03","15","","-4.3","","-29.6","","-16.9","","34.9","","0.0","","","","","","0.2","","27","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-16","2021","03","16","","-4.4","","-24.4","","-14.4","","32.4","","0.0","","","","","","0.0","","27","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-17","2021","03","17","","-7.3","","-25.5","","-16.4","","34.4","","0.0","","","","","","0.0","","27","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-18","2021","03","18","","-6.5","","-28.2","","-17.3","","35.3","","0.0","","","","","","0.0","","27","","29","","40",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-19","2021","03","19","","-11.2","","-25.3","","-18.3","","36.3","","0.0","","","","","","0.0","","26","","29","","39",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-20","2021","03","20","","-10.8","","-35.9","","-23.3","","41.3","","0.0","","","","","","0.2","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-21","2021","03","21","","-10.2","","-26.6","","-18.4","","36.4","","0.0","","","","","","0.2","","26","","28","","33",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-22","2021","03","22","","-7.3","","-31.6","","-19.5","","37.5","","0.0","","","","","","0.4","","26","","13","","36",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-23","2021","03","23","","-4.3","","-25.9","","-15.1","","33.1","","0.0","","","","","","0.0","","26","","29","","32",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-24","2021","03","24","","-2.6","","-20.5","","-11.6","","29.6","","0.0","","","","","","0.0","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-25","2021","03","25","","-1.1","","-16.6","","-8.9","","26.9","","0.0","","","","","","0.0","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-26","2021","03","26","","-1.9","","-21.6","","-11.7","","29.7","","0.0","","","","","","0.0","","26","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-27","2021","03","27","","-5.5","","-10.6","","-8.0","","26.0","","0.0","","","","","","0.0","","26","","28","","47",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-28","2021","03","28","","-4.8","","-14.6","","-9.7","","27.7","","0.0","","","","","","0.0","","25","","30","","48",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-29","2021","03","29","","-1.3","","-13.1","","-7.2","","25.2","","0.0","","","","","","0.0","","25","","11","","46",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-30","2021","03","30","","5.1","","-20.1","","-7.5","","25.5","","0.0","","","","","","0.0","","25","","11","","54",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-03-31","2021","03","31","","2.7","","-4.0","","-0.6","","18.6","","0.0","","","","","","1.9","","24","","13","","49",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-01","2021","04","01","","-3.8","","-9.9","","-6.8","","24.8","","0.0","","","","","","1.0","","28","","31","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-02","2021","04","02","","-4.6","","-19.1","","-11.8","","29.8","","0.0","","","","","","0.2","","29","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-03","2021","04","03","","0.1","","-26.7","","-13.3","","31.3","","0.0","","","","","","0.2","","28","","13","","38",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-04","2021","04","04","","6.8","","-6.0","","0.4","","17.6","","0.0","","","","","","0.2","","26","","12","","60",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-05","2021","04","05","","1.8","","-9.5","","-3.9","","21.9","","0.0","","","","","","0.4","","25","","29","","57",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-06","2021","04","06","","-9.0","","-17.5","","-13.3","","31.3","","0.0","","","","","","0.5","","26","","30","","33",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-07","2021","04","07","","-8.0","","-30.4","","-19.2","","37.2","","0.0","","","","","","0.4","","25","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-08","2021","04","08","","-6.3","","-19.1","","-12.7","","30.7","","0.0","","","","","","0.0","","25","","30","","47",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-09","2021","04","09","","-11.8","","-23.7","","-17.8","","35.8","","0.0","","","","","","0.0","","25","","29","","52",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-10","2021","04","10","","-14.6","","-34.0","","-24.3","","42.3","","0.0","","","","","","0.0","","24","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-11","2021","04","11","","-2.9","","-32.1","","-17.5","","35.5","","0.0","","","","","","0.2","","24","","12","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-12","2021","04","12","","6.6","","-5.4","","0.6","","17.4","","0.0","","","","","","0.0","","24","","13","","58",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-13","2021","04","13","","6.3","","-3.0","","1.7","","16.3","","0.0","","","","","","0.0","","22","","11","","51",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-14","2021","04","14","","8.6","","-0.5","","4.1","","13.9","","0.0","","","","","","0.0","","20","","13","","73",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-15","2021","04","15","","6.8","","-5.5","","0.6","","17.4","","0.0","","","","","","0.0","","14","","12","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-16","2021","04","16","","10.5","","-7.7","","1.4","","16.6","","0.0","","","","","","0.0","","11","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-17","2021","04","17","","10.8","","-7.1","","1.9","","16.1","","0.0","","","","","","0.2","","8","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-18","2021","04","18","","11.7","","-3.2","","4.2","","13.8","","0.0","","","","","","0.0","","6","","13","","50",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-19","2021","04","19","","13.9","","-8.1","","2.9","","15.1","","0.0","","","","","","0.0","","","","12","","31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-20","2021","04","20","","13.4","","-4.9","","4.3","","13.7","","0.0","","","","","","0.0","","","","30","","61",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-21","2021","04","21","","7.4","","-4.5","","1.4","","16.6","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-22","2021","04","22","","10.8","","-9.7","","0.6","","17.4","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-23","2021","04","23","","11.4","","-9.0","","1.2","","16.8","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-24","2021","04","24","","13.5","","-8.6","","2.4","","15.6","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-25","2021","04","25","","15.8","","-9.2","","3.3","","14.7","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-26","2021","04","26","","16.8","","-8.1","","4.3","","13.7","","0.0","","","","","","0.0","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-27","2021","04","27","","4.9","","-2.7","","1.1","","16.9","","0.0","","","","","","0.0","","","","10","","36",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-28","2021","04","28","","6.4","","-6.6","","-0.1","","18.1","","0.0","","","","","","0.0","","","","12","","39",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-29","2021","04","29","","9.4","","-9.5","","0.0","","18.0","","0.0","","","","","","0.2","","","","12","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-04-30","2021","04","30","","11.6","","-3.3","","4.1","","13.9","","0.0","","","","","","2.3","","","","29","","40",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-01","2021","05","01","","7.6","","-2.8","","2.4","","15.6","","0.0","","","","","","3.3","","0","","28","","31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-02","2021","05","02","","8.6","","-5.7","","1.5","","16.5","","0.0","","","","","","0.0","","","","10","","51",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-03","2021","05","03","","8.0","","-2.2","","2.9","","15.1","","0.0","","","","","","0.0","","","","12","","45",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-04","2021","05","04","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-05","2021","05","05","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-06","2021","05","06","","9.7","","-3.5","","3.1","","14.9","","0.0","","","","","","0.0","","","","12","","40",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-07","2021","05","07","","16.2","","-5.1","","5.5","","12.5","","0.0","","","","","","0.0","","","","12","","56",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-08","2021","05","08","","13.2","","-1.2","","6.0","","12.0","","0.0","","","","","","0.0","","","","11","","31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-09","2021","05","09","","12.0","","1.6","","6.8","","11.2","","0.0","","","","","","1.3","","","","10","","36",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-10","2021","05","10","","9.9","","-2.6","","3.7","","14.3","","0.0","","","","","","0.0","","","","11","","60",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-11","2021","05","11","","12.3","","2.6","","7.5","","10.5","","0.0","","","","","","0.0","","","","11","","73",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-12","2021","05","12","","8.8","","0.1","","4.5","","13.5","","0.0","","","","","","2.9","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-13","2021","05","13","","11.1","","-1.5","","4.8","","13.2","","0.0","","","","","","0.0","","","","13","","45",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-14","2021","05","14","","11.7","","0.7","","6.2","","11.8","","0.0","","","","","","0.0","","","","11","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-15","2021","05","15","","13.2","","-0.4","","6.4","","11.6","","0.0","","","","","","0.0","","","","11","","37",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-16","2021","05","16","","8.4","","-0.1","","4.1","","13.9","","0.0","","","","","","6.3","","","","29","","38",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-17","2021","05","17","","8.1","","0.0","","4.1","","13.9","","0.0","","","","","","12.0","","","","29","","38",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-18","2021","05","18","","13.1","","2.2","","7.6","","10.4","","0.0","","","","","","0.7","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-19","2021","05","19","","15.0","","-4.0","","5.5","","12.5","","0.0","","","","","","0.0","","","","10","","31",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-20","2021","05","20","","13.9","","-1.8","","6.1","","11.9","","0.0","","","","","","0.0","","","","10","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-21","2021","05","21","","12.3","","3.2","","7.7","","10.3","","0.0","","","","","","0.0","","","","12","","74",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-22","2021","05","22","","9.9","","-3.4","","3.2","","14.8","","0.0","","","","","","1.7","","","","10","","34",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-23","2021","05","23","","4.5","","0.8","","2.6","","15.4","","0.0","","","","","","14.4","","","","29","","44",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-24","2021","05","24","","9.2","","2.3","","5.8","","12.2","","0.0","","","","","","3.8","","","","28","","35",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-25","2021","05","25","","12.5","","3.0","","7.7","","10.3","","0.0","","","","","","0.2","","","","28","","52",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-26","2021","05","26","","11.1","","-3.0","","4.0","","14.0","","0.0","","","","","","2.2","","","","32","","46",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-27","2021","05","27","","15.9","","-1.8","","7.1","","10.9","","0.0","","","","","","0.0","","","","28","","40",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-28","2021","05","28","","12.8","","1.7","","7.3","","10.7","","0.0","","","","","","0.3","","","","11","","66",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2021-05-29","2021","05","29","","12.3","","3.8","","8.0","","10.0","","0.0","","","","","","0.0","","","","11","","60",""
