"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-19","2014","02","19","","-10.6","","-33.6","","-22.1","","40.1","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-20","2014","02","20","","-14.7","","-34.0","","-24.4","","42.4","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-21","2014","02","21","","-15.3","","-36.3","","-25.8","","43.8","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-22","2014","02","22","","-11.5","","-37.1","","-24.3","","42.3","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-23","2014","02","23","","-10.1","","-29.8","","-20.0","","38.0","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-24","2014","02","24","","-5.5","","-30.9","","-18.2","","36.2","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-25","2014","02","25","","-5.8","","-28.2","","-17.0","","35.0","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-26","2014","02","26","","-5.8","","-29.1","","-17.5","","35.5","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-27","2014","02","27","","-3.9","","-28.6","","-16.3","","34.3","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-02-28","2014","02","28","","-2.2","","-27.4","","-14.8","","32.8","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-01","2014","03","01","","-4.2","","-28.2","","-16.2","","34.2","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-02","2014","03","02","","-7.5","","-29.9","","-18.7","","36.7","","0.0","","","M","","M","","M","3","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-03","2014","03","03","","-9.2","","-34.3","","-21.8","","39.8","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-04","2014","03","04","","-9.2","","-32.2","","-20.7","","38.7","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-05","2014","03","05","","-8.7","","-30.9","","-19.8","","37.8","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-06","2014","03","06","","-7.6","","-31.3","","-19.5","","37.5","","0.0","","","M","","M","","M","3","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-07","2014","03","07","","-8.5","","-32.5","","-20.5","","38.5","","0.0","","","M","","M","","M","3","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-08","2014","03","08","","-10.5","","-24.2","","-17.4","","35.4","","0.0","","","M","","M","","M","3","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-09","2014","03","09","","-8.0","","-25.0","","-16.5","","34.5","","0.0","","","M","","M","","M","4","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-10","2014","03","10","","1.8","","-28.1","","-13.2","","31.2","","0.0","","","M","","M","","M","3","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-11","2014","03","11","","4.0","","-4.0","","0.0","","18.0","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-12","2014","03","12","","3.5","","-5.2","","-0.9","","18.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-13","2014","03","13","","1.7","","-11.0","","-4.7","","22.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-14","2014","03","14","","3.5","","-3.1","","0.2","","17.8","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-15","2014","03","15","","-0.1","","-6.3","","-3.2","","21.2","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-16","2014","03","16","","-0.2","","-20.9","","-10.6","","28.6","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-17","2014","03","17","","-1.1","","-18.4","","-9.8","","27.8","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-18","2014","03","18","","0.9","","-18.2","","-8.7","","26.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-19","2014","03","19","","-2.8","","-8.0","","-5.4","","23.4","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-20","2014","03","20","","-3.7","","-15.2","","-9.5","","27.5","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-21","2014","03","21","","-3.6","","-15.1","","-9.4","","27.4","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-22","2014","03","22","","-2.3","","-10.7","","-6.5","","24.5","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-23","2014","03","23","","-0.6","","-22.7","","-11.7","","29.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-24","2014","03","24","","-2.7","","-24.5","","-13.6","","31.6","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-25","2014","03","25","","-1.1","","-26.1","","-13.6","","31.6","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-26","2014","03","26","","-1.1","","-25.9","","-13.5","","31.5","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-27","2014","03","27","","-1.3","","-26.1","","-13.7","","31.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-28","2014","03","28","","-1.1","","-25.6","","-13.4","","31.4","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-29","2014","03","29","","1.4","","-25.2","","-11.9","","29.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-30","2014","03","30","","3.2","","-22.0","","-9.4","","27.4","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-03-31","2014","03","31","","1.8","","-21.1","","-9.7","","27.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-01","2014","04","01","","1.3","","-13.1","","-5.9","","23.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-02","2014","04","02","","1.4","","-19.4","","-9.0","","27.0","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-03","2014","04","03","","2.7","","-19.9","","-8.6","","26.6","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-04","2014","04","04","","2.2","","-18.5","","-8.2","","26.2","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-05","2014","04","05","","4.2","","-15.9","","-5.9","","23.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-06","2014","04","06","","7.0","","-3.5","","1.8","","16.2","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-07","2014","04","07","","2.2","","-6.0","","-1.9","","19.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-08","2014","04","08","","4.3","","-4.5","","-0.1","","18.1","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-09","2014","04","09","","-2.9","","-10.4","","-6.7","","24.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-10","2014","04","10","","-1.7","","-16.1","","-8.9","","26.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-11","2014","04","11","","4.1","","-21.4","","-8.7","","26.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-12","2014","04","12","","6.3","","-17.7","","-5.7","","23.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-13","2014","04","13","","8.1","","-7.7","","0.2","","17.8","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-14","2014","04","14","","7.5","","-6.5","","0.5","","17.5","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-15","2014","04","15","","7.3","","-5.9","","0.7","","17.3","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-16","2014","04","16","","7.9","","-8.4","","-0.3","","18.3","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-17","2014","04","17","","6.5","","-5.3","","0.6","","17.4","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-18","2014","04","18","","9.1","","-6.8","","1.2","","16.8","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-19","2014","04","19","","8.7","","-8.1","","0.3","","17.7","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-20","2014","04","20","","9.9","","-6.1","","1.9","","16.1","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-21","2014","04","21","","10.8","","-7.0","","1.9","","16.1","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-22","2014","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-23","2014","04","23","","7.8","","-5.6","","1.1","","16.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-24","2014","04","24","","5.6","","-0.7","","2.5","","15.5","","0.0","","","M","","M","","M","2","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-25","2014","04","25","","8.4","","-7.2","","0.6","","17.4","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-26","2014","04","26","","8.0","","-2.9","","2.6","","15.4","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-27","2014","04","27","","9.6","","-8.3","","0.7","","17.3","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-28","2014","04","28","","9.0","","-8.8","","0.1","","17.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-29","2014","04","29","","11.0","","-6.8","","2.1","","15.9","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-04-30","2014","04","30","","12.4","","-3.6","","4.4","","13.6","","0.0","","","M","","M","","M","1","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-01","2014","05","01","","14.7","","-4.0","","5.4","","12.6","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-02","2014","05","02","","16.3","","0.0","","8.2","","9.8","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-03","2014","05","03","","15.6","","-5.3","","5.2","","12.8","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-04","2014","05","04","","18.4","","-5.3","","6.6","","11.4","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-05","2014","05","05","","19.1","","-4.3","","7.4","","10.6","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-06","2014","05","06","","15.9","","-4.2","","5.9","","12.1","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-07","2014","05","07","","15.3","","-0.4","","7.5","","10.5","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-08","2014","05","08","","16.1","","-3.9","","6.1","","11.9","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-09","2014","05","09","","10.4","","4.1","","7.3","","10.7","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-10","2014","05","10","","12.1","","2.9","","7.5","","10.5","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-11","2014","05","11","","15.0","","2.2","","8.6","","9.4","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-12","2014","05","12","","15.9","","-5.6","","5.2","","12.8","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-13","2014","05","13","","18.5","","-4.7","","6.9","","11.1","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-14","2014","05","14","","11.8","","0.4","","6.1","","11.9","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-15","2014","05","15","","17.1","","-5.9","","5.6","","12.4","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-16","2014","05","16","","19.6","","-4.3","","7.7","","10.3","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-17","2014","05","17","","19.3","","2.6","","11.0","","7.0","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-18","2014","05","18","","12.6","","1.5","","7.1","","10.9","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-19","2014","05","19","","4.4","","0.3","","2.4","","15.6","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-20","2014","05","20","","5.2","","-0.8","","2.2","","15.8","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-21","2014","05","21","","7.3","","-3.6","","1.9","","16.1","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-22","2014","05","22","","8.9","","1.0","","5.0","","13.0","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-23","2014","05","23","","11.6","","-2.0","","4.8","","13.2","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-24","2014","05","24","","15.0","","-5.1","","5.0","","13.0","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-25","2014","05","25","","16.7","","-4.1","","6.3","","11.7","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-26","2014","05","26","","17.6","","1.8","","9.7","","8.3","","0.0","","","M","","M","","M","","","","M","","M"
"-139.02","61.37","BURWASH AIRPORT AUTO","2100184","2014-05-27","2014","05","27","","17.2","","-3.7","","6.8","","11.2","","0.0","","","M","","M","","M","","","","M","","M"
