DATE,DSF,OPEN SD,COMMENTS
28-Sep-17,0,0,
29-Sep-17,0,0,
30-Sep-17,0,0,
01-Oct-17,0,0,
02-Oct-17,0,0,
03-Oct-17,0,0,
04-Oct-17,0,0,
05-Oct-17,0,0,
06-Oct-17,0,0,
07-Oct-17,0,0,
08-Oct-17,0,0,
09-Oct-17,0,0,
10-Oct-17,0,0,
11-Oct-17,0,0,
12-Oct-17,0,0,
13-Oct-17,0,0,
14-Oct-17,0,0,
15-Oct-17,6,6,everything over these first several days in based off of trail cameras
16-Oct-17,0,6,
17-Oct-17,0,6,
18-Oct-17,0,6,
19-Oct-17,4,7.5,
20-Oct-17,0,7.5,
21-Oct-17,0,7.5,
22-Oct-17,0,7.5,
23-Oct-17,0,7.3,
24-Oct-17,0,NA,
25-Oct-17,0.2,7.8,
26-Oct-17,0,NA,
27-Oct-17,0,5.27,rained night of 26th
28-Oct-17,0,NA,
29-Oct-17,0,4.83,
30-Oct-17,0,NA,
31-Oct-17,1.5,3.2,
01-Nov-17,0,NA,
02-Nov-17,0.5,3.566666667,
03-Nov-17,0.7,4.333333333,heavy flurries around 12:00
04-Nov-17,0,NA,
05-Nov-17,0,NA,
06-Nov-17,2.3,6.533333333,
07-Nov-17,0,NA,
08-Nov-17,0.1,6.166666667,
09-Nov-17,0,NA,
10-Nov-17,0,NA,
11-Nov-17,2.8,8.433333333,
12-Nov-17,0,NA,
13-Nov-17,2.3,9,
14-Nov-17,0,NA,
15-Nov-17,1.4,11.2,
16-Nov-17,0,NA,
17-Nov-17,3.5,NA,
18-Nov-17,0,NA,
19-Nov-17,0,14.36666667,moved 3.5 from this day to the 17th based on trail cameras
20-Nov-17,0,NA,
21-Nov-17,1.2,14.2,
22-Nov-17,0,NA,
23-Nov-17,0,13.36666667,
24-Nov-17,0,NA,
25-Nov-17,2,NA,
26-Nov-17,0,NA,
27-Nov-17,2.3,15.73333333,*moved 2 cm to the 25th based on cameras
28-Nov-17,0,NA,
29-Nov-17,0,NA,
30-Nov-17,0.4,16.26666667,
01-Dec-17,0,NA,
02-Dec-17,0,15.33333333,
03-Dec-17,0,NA,
04-Dec-17,0.2,17.5,
05-Dec-17,0,NA,
06-Dec-17,11.5,27.33333333,
07-Dec-17,16.4,40.46666667,
08-Dec-17,0.2,36.86666667,
09-Dec-17,0,NA,
10-Dec-17,2,NA,
11-Dec-17,4.3,38.7,moved 2 cm of DSF up based on cameras
12-Dec-17,0,38.83333333,
13-Dec-17,0,NA,
14-Dec-17,0.3,35.83333333,
15-Dec-17,0,NA,
16-Dec-17,0,NA,
17-Dec-17,0,34.5,
18-Dec-17,0,NA,
19-Dec-17,0,NA,
20-Dec-17,1.3,35.83333333,
21-Dec-17,1,NA,
22-Dec-17,0,35,
23-Dec-17,0,NA,
24-Dec-17,0,35,
25-Dec-17,0,NA,
26-Dec-17,0,35.16666667,
27-Dec-17,0,NA,
28-Dec-17,0,35.16666667,
29-Dec-17,0,NA,
30-Dec-17,0,34.83333333,
31-Dec-17,0,NA,
01-Jan-18,0,NA,
02-Jan-18,0.3,35.66666667,
03-Jan-18,0,NA,
04-Jan-18,0,NA,
05-Jan-18,10.5,47.33333333,
06-Jan-18,0,40.5,
07-Jan-18,0,NA,
08-Jan-18,0,NA,
09-Jan-18,0.5,42.33333333,
10-Jan-18,0,NA,
11-Jan-18,0,NA,
12-Jan-18,0,40,
13-Jan-18,0,NA,
14-Jan-18,6,47,"snowed all night, started raining during the day"
15-Jan-18,0,NA,rained all day
16-Jan-18,0,39.33333333,
17-Jan-18,0,NA,
18-Jan-18,0,40.33333333,
19-Jan-18,0,NA,
20-Jan-18,2,41.5,
21-Jan-18,0,NA,
22-Jan-18,2,42.33333333,
23-Jan-18,0,NA,
24-Jan-18,0.5,40.66666667,
25-Jan-18,0,NA,
26-Jan-18,0.5,42,
27-Jan-18,0,NA,
28-Jan-18,0,41.33333333,
29-Jan-18,0,NA,
30-Jan-18,2.5,41.83333333,
31-Jan-18,0.6,42.5,
01-Feb-18,0.1,42.33333333,
02-Feb-18,0,NA,
03-Feb-18,0,42.66666667,
04-Feb-18,0,NA,
05-Feb-18,0,42.16666667,
06-Feb-18,0,NA,
07-Feb-18,5.1,48,
08-Feb-18,0,43,
09-Feb-18,0,NA,
10-Feb-18,0,44.66666667,
11-Feb-18,0,NA,
12-Feb-18,0,43,
13-Feb-18,3.3,44.8,
14-Feb-18,0,44.33333333,
15-Feb-18,1,45.16666667,
16-Feb-18,2.2,40.8,
17-Feb-18,0,NA,
18-Feb-18,0,43,
19-Feb-18,0,NA,
20-Feb-18,0,44,
21-Feb-18,2,41.66666667,
22-Feb-18,0,NA,
23-Feb-18,12,44.5,"major drifting onto snowboard, not an accurate representation of snowfall"
24-Feb-18,0,NA,
25-Feb-18,0.1,43.16666667,
26-Feb-18,0,NA,
27-Feb-18,0,NA,
28-Feb-18,1.8,42.83333333,
01-Mar-18,0,NA,
02-Mar-18,0.2,43.5,
03-Mar-18,0,NA,
04-Mar-18,0.2,39.66666667,
05-Mar-18,0,NA,
06-Mar-18,0,43,
07-Mar-18,0,NA,
08-Mar-18,1,44.33333333,
09-Mar-18,0,42.66666667,
10-Mar-18,0,NA,
11-Mar-18,2.5,44.16666667,"snowed all day, measurements taken between 12:00-14:00"
12-Mar-18,1.8,45,
13-Mar-18,0,NA,
14-Mar-18,0,41.83333333,
15-Mar-18,0,NA,
16-Mar-18,0,39.5,
17-Mar-18,0,NA,
18-Mar-18,0,40.7,
19-Mar-18,0,NA,
20-Mar-18,7.5,40.33333333,drift onto snowboard
21-Mar-18,15,41.63333333,major drift onto snowboard
22-Mar-18,1.2,40.36666667,
23-Mar-18,0,NA,
24-Mar-18,0,NA,
25-Mar-18,0,NA,
26-Mar-18,0,42.75,
27-Mar-18,0.2,40.83333333,
28-Mar-18,0,NA,
29-Mar-18,0,41.66666667,
30-Mar-18,0,NA,
31-Mar-18,0,41.16666667,
01-Apr-18,0,NA,
02-Apr-18,1.5,39.56666667,
03-Apr-18,0,NA,
04-Apr-18,0.9,40,
05-Apr-18,0,NA,
06-Apr-18,0,39.66666667,
07-Apr-18,0,NA,
08-Apr-18,0,40,
09-Apr-18,0,NA,
10-Apr-18,0,39.5,
11-Apr-18,0,NA,
12-Apr-18,0,33,
13-Apr-18,0,NA,
14-Apr-18,0,30.66666667,
15-Apr-18,5.3,31.66666667,
16-Apr-18,0,29.16666667,
17-Apr-18,0,NA,
18-Apr-18,0,26.66666667,
19-Apr-18,0,NA,
20-Apr-18,0,25.66666667,"variable snow cover, on Sulphur hill it is 50%, but Kloo meadow is 100%"
21-Apr-18,0,NA,
22-Apr-18,0,NA,
23-Apr-18,0,NA,
24-Apr-18,0,NA,
25-Apr-18,0,NA,
26-Apr-18,0,NA,
27-Apr-18,0,10.33,
28-Apr-18,0,NA,
29-Apr-18,0,NA,
30-Apr-18,0,NA,
01-May-18,0,NA,
02-May-18,0,NA,
03-May-18,0,0,
04-May-18,0,0,
05-May-18,0,0,
06-May-18,0,0,
07-May-18,0,0,
08-May-18,0,0,
09-May-18,0,0,
10-May-18,0,0,
11-May-18,0,0,
12-May-18,0,0,
13-May-18,0,0,
14-May-18,0,0,
15-May-18,0,0,
16-May-18,0,0,
17-May-18,0,0,
18-May-18,0,0,
19-May-18,0,0,
20-May-18,0,0,
21-May-18,0,0,
22-May-18,0,0,
23-May-18,0,0,
24-May-18,0,0,
25-May-18,0,0,
26-May-18,0,0,
27-May-18,0,0,
28-May-18,0,0,
29-May-18,0,0,
30-May-18,0,0,
31-May-18,0,0,
03-Dec-18,0,6.333333333,
04-Dec-18,0,6.333333333,
05-Dec-18,0.2,6.833333333,
06-Dec-18,0.1,7,
08-Dec-18,0,5.833333333,
10-Dec-18,7,14.16666667,
11-Dec-18,3,16.16666667,
12-Dec-18,0,14.66666667,
13-Dec-18,0,14.33333333,
15-Dec-18,0,13.33333333,
16-Dec-18,1.5,15.83333333,
17-Dec-18,0,11.66666667,
18-Dec-18,0.5,15.5,
20-Dec-18,1,15,
21-Dec-18,0,15,
22-Dec-18,0,14.66666667,
23-Dec-18,0,14.66666667,
24-Dec-18,1.5,16.83333333,
25-Dec-18,0.1,17.83333333,
26-Dec-18,0,16.5,
28-Dec-18,1,17.33333333,
29-Dec-18,0,18.16666667,
30-Dec-18,0.2,17.83333333,
31-Dec-18,0,18,
01-Jan-19,0.8,16.5,
02-Jan-19,0.2,16.83333333,
03-Jan-19,0,16.16666667,
04-Jan-19,1.5,19.5,
05-Jan-19,0.1,17.66666667,
06-Jan-19,0,18,
07-Jan-19,0,18.33333333,
08-Jan-19,0,18.66666667,
09-Jan-19,0,17.66666667,
10-Jan-19,0,17.83333333,
11-Jan-19,0,18.16666667,
12-Jan-19,0,17.16666667,
13-Jan-19,0,17.33333333,
14-Jan-19,0,19,
15-Jan-19,0.5,17.83333333,
18-Jan-19,0.8,18.33333333,
19-Jan-19,0.3,17.83333333,
20-Jan-19,0.2,17.33,
21-Jan-19,0,16.07,
22-Jan-19,0,17.7,
23-Jan-19,0.3,19.17,
24-Jan-19,0.4,18,
25-Jan-19,0,18,
26-Jan-19,0.5,21.13,
27-Jan-19,0.3,21.4,
28-Jan-19,0,19.17,
29-Jan-19,0.2,17.5,
30-Jan-19,0.4,20.47,
31-Jan-19,1.7,21.67,
01-Feb-19,0,21.59,
03-Feb-19,0,19.5,
04-Feb-19,1,19.67,
06-Feb-19,1,20.53,
07-Feb-19,0.2,20.5,
08-Feb-19,0,21.1,
09-Feb-19,0,22,
10-Feb-19,0,20.3,
11-Feb-19,0,21.43,
13-Feb-19,0.7,21.13,
14-Feb-19,2.3,22.5,
15-Feb-19,0.2,20.17,
17-Feb-19,0,22.67,
18-Feb-19,0,20.97,
19-Feb-19,0,19.8,
23-Feb-19,7.8,24.5,
25-Feb-19,0,21.1,
26-Feb-19,0,23,
27-Feb-19,0,23.3,
28-Feb-19,0,23,
01-Mar-19,0,22.33,
02-Mar-19,NA,NA,
03-Mar-19,0,24,
04-Mar-19,0,22.27,
05-Mar-19,0,22.93,
06-Mar-19,0,21.73,
07-Mar-19,0,23.33,
08-Mar-19,0,22.87,
09-Mar-19,NA,NA,
10-Mar-19,NA,NA,
11-Mar-19,0,22.17,
12-Mar-19,0,21.43,
13-Mar-19,0,22.5,
14-Mar-19,0.2,23,
15-Mar-19,,,
16-Mar-19,,,
17-Mar-19,0,20.43,
18-Mar-19,,,
19-Mar-19,,,
20-Mar-19,19,29.83,
21-Mar-19,0,25.43,
22-Mar-19,0,19.17,
23-Mar-19,0,17.17,
24-Mar-19,0,16.27,
25-Mar-19,0,17.5,
26-Mar-19,0,17.4,
27-Mar-19,0,NA,
28-Mar-19,0,15.4,
29-Mar-19,0,13.57,
30-Mar-19,0,12.17,
31-Mar-19,0,10.5,
01-Apr-19,,,
02-Apr-19,0,12.07,
03-Apr-19,7.5,13.1,
04-Apr-19,1.8,10,
05-Apr-19,0,11.57,
06-Apr-19,0,9.6,
07-Apr-19,NA,NA,
08-Apr-19,0,10.5,
09-Apr-19,0,7.83,
10-Apr-19,,,
