DATE,DSF,OPEN SD,COMMENTS
14-Oct-17,0,0,everything from these first few days is based off of camera data
15-Oct-17,6,6,
16-Oct-17,0,6,
17-Oct-17,0,6,
18-Oct-17,0,6,
19-Oct-17,4,7.67,
20-Oct-17,0,7.67,
21-Oct-17,0,7.67,
22-Oct-17,0,7.67,
23-Oct-17,0,7.67,
24-Oct-17,0,NA,
25-Oct-17,0.1,6.567,
26-Oct-17,0,NA,
27-Oct-17,0,6.53,rained night of 26th
28-Oct-17,0,NA,
29-Oct-17,0,4.43,some bare patches
30-Oct-17,0,NA,
31-Oct-17,0,3.366666667,
01-Nov-17,0,NA,
02-Nov-17,0.1,1.5,
03-Nov-17,0.2,4.4,
04-Nov-17,0,NA,
05-Nov-17,0,NA,
06-Nov-17,2,4.7,"layer of ice under snow, we went through the ice"
07-Nov-17,0,NA,
08-Nov-17,0,4.133333333,
09-Nov-17,0,NA,
10-Nov-17,0,NA,
11-Nov-17,0.9,6.666666667,
12-Nov-17,0,NA,
13-Nov-17,1.6,6.333333333,
14-Nov-17,0.3,6.166666667,
15-Nov-17,0,NA,
16-Nov-17,0,7.233333333,
17-Nov-17,2.7,NA,
18-Nov-17,0,10.46666667,moved 2.7 to the 17th based on trail cameras
19-Nov-17,0,NA,
20-Nov-17,0.1,9.5,
21-Nov-17,0,NA,
22-Nov-17,0.9,10.16666667,
23-Nov-17,0,NA,
24-Nov-17,1.1,11.93333333,
25-Nov-17,1.5,NA,
26-Nov-17,0,12,moved to 25 based on cameras
27-Nov-17,1.3,NA,
28-Nov-17,0,11.96666667,moved to 27th based on cameras
29-Nov-17,0,NA,
30-Nov-17,0.5,12.83333333,
01-Dec-17,0,NA,
02-Dec-17,0,12.7,
03-Dec-17,0,NA,
04-Dec-17,0.2,11.33333333,
05-Dec-17,0,NA,
06-Dec-17,2.5,15.33333333,
07-Dec-17,5.6,NA,
08-Dec-17,0,20.93333333,moved 5.6 to the 7th based on cameras
09-Dec-17,0,NA,
10-Dec-17,1.3,21.83333333,
11-Dec-17,3.6,NA,
12-Dec-17,0,23.5,moved 3.6 up based on cameras
13-Dec-17,0,NA,
14-Dec-17,0.1,20.66666667,
15-Dec-17,0,NA,
16-Dec-17,0,NA,
17-Dec-17,0,21.66666667,
18-Dec-17,0,NA,
19-Dec-17,0,NA,
20-Dec-17,1,22.33,
21-Dec-17,0.8,NA,
22-Dec-17,0,22.67,
23-Dec-17,0,NA,
24-Dec-17,0,23,
25-Dec-17,0,NA,
26-Dec-17,0,22.66666667,
27-Dec-17,0,NA,
28-Dec-17,0,22.5,
29-Dec-17,0,NA,
30-Dec-17,0,23.5,
31-Dec-17,0,NA,
01-Jan-18,0,NA,
02-Jan-18,0.5,22.5,
03-Jan-18,0,NA,
04-Jan-18,0,NA,
05-Jan-18,2.5,25.66666667,
06-Jan-18,0,25.66666667,
07-Jan-18,0,NA,
08-Jan-18,0,NA,
09-Jan-18,0.5,27,
10-Jan-18,0,NA,
11-Jan-18,0,NA,
12-Jan-18,0,25,
13-Jan-18,0,NA,
14-Jan-18,7,32.33333333,"snowed night before, started raining during the day"
15-Jan-18,0,NA,rained
16-Jan-18,0,29.33333333,
17-Jan-18,0,NA,
18-Jan-18,0,26.66666667,
19-Jan-18,0,NA,
20-Jan-18,2.5,31,
21-Jan-18,0,NA,
22-Jan-18,2,32.66666667,
23-Jan-18,0,NA,
24-Jan-18,0,29.66666667,
25-Jan-18,0,NA,
26-Jan-18,0.6,30.83333333,
27-Jan-18,0,NA,
28-Jan-18,0.1,31.16666667,
29-Jan-18,0,NA,
30-Jan-18,1.8,30.66666667,
31-Jan-18,0.5,26.66666667,
01-Feb-18,0,NA,
02-Feb-18,0,30.5,
03-Feb-18,0,28.66666667,
04-Feb-18,0,NA,
05-Feb-18,0,30.66666667,
06-Feb-18,0,NA,
07-Feb-18,5.3,34.1,
08-Feb-18,0,35.66666667,
09-Feb-18,0,NA,
10-Feb-18,0,33.66666667,
11-Feb-18,0,NA,
12-Feb-18,0,33.83333333,
13-Feb-18,2.1,35.2,
14-Feb-18,0,34.66666667,
15-Feb-18,1,35.66666667,
16-Feb-18,0.2,33.23333333,
17-Feb-18,0,NA,
18-Feb-18,0,35,
19-Feb-18,0,NA,
20-Feb-18,0,34.33333333,
21-Feb-18,0.5,36,
22-Feb-18,0,NA,
23-Feb-18,2.6,32.83333333,
24-Feb-18,0,NA,
25-Feb-18,0.1,36,
26-Feb-18,0,NA,
27-Feb-18,0,NA,
28-Feb-18,0.9,33.5,
01-Mar-18,0,NA,
02-Mar-18,0,33.33333333,
03-Mar-18,0,NA,
04-Mar-18,0.2,35,
05-Mar-18,0,NA,
06-Mar-18,0,33.33333333,
07-Mar-18,0,NA,
08-Mar-18,0.5,34.33333333,
09-Mar-18,0,34.66666667,
10-Mar-18,0,NA,
11-Mar-18,2.5,35.66666667,"snowed all day, measurements taken between 12:00-14:00"
12-Mar-18,3.5,36.5,
13-Mar-18,0,NA,
14-Mar-18,0,34.16666667,
15-Mar-18,0,NA,
16-Mar-18,0,32.33333333,
17-Mar-18,0,NA,
18-Mar-18,0,32.46666667,
19-Mar-18,0,NA,
20-Mar-18,0,30.66666667,"snowed but very windy, blew snow off of board"
21-Mar-18,0.7,33.5,"still snowing, snowed all night, windy"
22-Mar-18,0.4,32.1,
23-Mar-18,0,NA,
24-Mar-18,0,NA,
25-Mar-18,0,NA,
26-Mar-18,0,31.03333333,
27-Mar-18,0.1,30.4,
28-Mar-18,0,NA,
29-Mar-18,0,33.16666667,
30-Mar-18,0,NA,
31-Mar-18,0,31.66666667,
01-Apr-18,0,NA,
02-Apr-18,1.6,31.5,
03-Apr-18,0,NA,
04-Apr-18,0.8,33.73333333,
05-Apr-18,0,NA,
06-Apr-18,0,31.16666667,
07-Apr-18,0,NA,
08-Apr-18,0,31.16666667,
09-Apr-18,0,NA,
10-Apr-18,0,24,
11-Apr-18,0,NA,
12-Apr-18,0,24,
13-Apr-18,0,NA,
14-Apr-18,0,21.83333333,
15-Apr-18,3,20.5,snowed all night April 14-15
16-Apr-18,0,19.66666667,
17-Apr-18,0,NA,
18-Apr-18,0,18,
19-Apr-18,0,NA,
20-Apr-18,0,22.83333333,60% snow cover
21-Apr-18,0,NA,
22-Apr-18,0,NA,
23-Apr-18,0,NA,
24-Apr-18,0,NA,
25-Apr-18,0,NA,
26-Apr-18,0,NA,
27-Apr-18,0,3.33,
28-Apr-18,0,NA,
29-Apr-18,0,NA,
30-Apr-18,0,NA,
01-May-18,0,0,
02-May-18,0,0,
03-May-18,0,0,
04-May-18,0,0,
05-May-18,0,0,
06-May-18,0,0,
07-May-18,0,0,
08-May-18,0,0,
09-May-18,0,0,
10-May-18,0,0,
11-May-18,0,0,
12-May-18,0,0,
13-May-18,0,0,
14-May-18,0,0,
15-May-18,0,0,
16-May-18,0,0,
17-May-18,0,0,
18-May-18,0,0,
19-May-18,0,0,
20-May-18,0,0,
21-May-18,0,0,
22-May-18,0,0,
23-May-18,0,0,
24-May-18,0,0,
25-May-18,0,0,
26-May-18,0,0,
27-May-18,0,0,
28-May-18,0,0,
29-May-18,0,0,
30-May-18,0,0,
31-May-18,0,0,
03-Dec-18,0,9.333333333,
04-Dec-18,0,6,
05-Dec-18,0.1,9,
06-Dec-18,0.1,8.833333333,
08-Dec-18,0,9.5,
10-Dec-18,10,17.66666667,
11-Dec-18,2.5,17.16666667,
12-Dec-18,0,18.33333333,
13-Dec-18,0,18.5,
15-Dec-18,0,18.5,
16-Dec-18,2,19,
17-Dec-18,0,18.66666667,
18-Dec-18,0.2,19.33333333,
20-Dec-18,1.5,19.16666667,
21-Dec-18,0,19.33333333,
22-Dec-18,0,18.66666667,
23-Dec-18,0,19.33333333,
24-Dec-18,1.5,21,
25-Dec-18,0.1,20.5,
26-Dec-18,0,20.66666667,
28-Dec-18,1,21.33333333,
29-Dec-18,0,22.66666667,
30-Dec-18,0,21,
31-Dec-18,0,21.33333333,
01-Jan-19,0.2,20.33333333,
02-Jan-19,NA,NA,
03-Jan-19,0,20.5,
04-Jan-19,1,22.16666667,
05-Jan-19,0.1,22.26666667,
06-Jan-19,0,22,
07-Jan-19,0,21.33333333,
08-Jan-19,0,21.66666667,
09-Jan-19,0,21.83333333,
10-Jan-19,0,22.33333333,
11-Jan-19,0,20.16666667,
12-Jan-19,0,21,
13-Jan-19,0,21.16666667,
14-Jan-19,0,20.83333333,
15-Jan-19,0.3,21.16666667,
18-Jan-19,1,22.5,
19-Jan-19,0.2,20.6,
20-Jan-19,0.3,21.53333333,
21-Jan-19,0.05,21.76666667,
22-Jan-19,0,22.76666667,
23-Jan-19,0.3,23.1,
24-Jan-19,0.1,23,
25-Jan-19,0.2,22.73333333,
26-Jan-19,0.5,22.6,
27-Jan-19,0.3,22.9,
28-Jan-19,0,23.23333333,
29-Jan-19,0.1,21.96666667,
30-Jan-19,0.3,22.66666667,
31-Jan-19,1.5,23.03333333,
01-Feb-19,0.2,23.76666667,
03-Feb-19,0,22.23333333,
04-Feb-19,1.2,23.53333333,
06-Feb-19,0.8,22.8,
07-Feb-19,0.1,23.66666667,
08-Feb-19,0,23.53333333,
09-Feb-19,0,25.3,
10-Feb-19,0,24.86666667,
11-Feb-19,0,25.5,
13-Feb-19,0.9,23.36666667,
14-Feb-19,2.5,27.33333333,
15-Feb-19,0.3,25.13333333,
17-Feb-19,0,26.26666667,
18-Feb-19,0,24.83333333,
19-Feb-19,0,26.36666667,
23-Feb-19,5.5,24,
25-Feb-19,0,26.43333333,
26-Feb-19,0,28.23333333,
27-Feb-19,NA,NA,
28-Feb-19,0,29.86666667,
01-Mar-19,NA,NA,
02-Mar-19,NA,NA,
03-Mar-19,0,26.7,
04-Mar-19,0,28.26666667,
05-Mar-19,0,26.9,
06-Mar-19,0,26.36666667,
07-Mar-19,0,27.46666667,
08-Mar-19,NA,NA,
09-Mar-19,NA,NA,
10-Mar-19,NA,NA,
11-Mar-19,0,29.83333333,
12-Mar-19,0,28.86666667,
13-Mar-19,0,29.6,
14-Mar-19,0.3,29.3,
15-Mar-19,,,
16-Mar-19,,,
17-Mar-19,0,27.16666667,
18-Mar-19,,,
19-Mar-19,,,
20-Mar-19,5,29.33333333,
21-Mar-19,0,25.7,
22-Mar-19,NA,NA,
23-Mar-19,0,17.66666667,
24-Mar-19,0,17.3,
25-Mar-19,0,18.56666667,
26-Mar-19,0,16.83333333,
27-Mar-19,0,14.86666667,
28-Mar-19,0,13,
29-Mar-19,0,11.1,
30-Mar-19,0,9.233333333,
31-Mar-19,0,8.5,
01-Apr-19,,,
02-Apr-19,0,7.333333333,
03-Apr-19,12.5,18,
04-Apr-19,2,17.1,
05-Apr-19,NA,NA,
06-Apr-19,NA,NA,
07-Apr-19,NA,NA,
08-Apr-19,0,9.233333333,
09-Apr-19,0,6.733333333,
10-Apr-19,,,
